2026-08-21T08:41:08.222872 - Poll 14: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:10.676225 - Poll 15: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:13.063140 - Poll 16: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:15.490576 - Poll 17: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:17.875153 - Poll 18: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:20.326649 - Poll 19: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:22.712530 - Poll 20: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:25.183290 - Poll 21: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:27.566273 - Poll 22: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:29.971600 - Poll 23: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:32.411158 - Poll 24: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:34.905188 - Poll 25: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:37.322428 - Poll 26: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:39.727425 - Poll 27: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:42.153288 - Poll 28: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:44.867759 - Poll 29: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:47.375400 - Poll 30: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:49.731195 - Poll 31: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:52.149137 - Poll 32: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:54.533637 - Poll 33: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:56.948409 - Poll 34: Status=in-progress, TranscriptLen=0
2026-08-21T08:41:59.370488 - Poll 35: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:02.226553 - Poll 36: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:04.684130 - Poll 37: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:07.082209 - Poll 38: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:09.504226 - Poll 39: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:11.945227 - Poll 40: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:14.408574 - Poll 41: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:16.866950 - Poll 42: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:19.279214 - Poll 43: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:21.735896 - Poll 44: Status=in-progress, TranscriptLen=0
2026-08-21T08:42:24.081880 - Poll 45: Status=in-progress, TranscriptLen=0
2026-08-21T08:44:16.930992 - Starting polling fallback for Execution dfd06d8a-575e-49b4-bb66-af772f018b1f (Lead: call_1787301855520)
2026-08-21T08:44:28.643532 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T08:44:31.259646 - Poll 1: Status=in-progress, TranscriptLen=0
2026-08-21T08:44:39.577593 - Poll 2: Status=call-disconnected, TranscriptLen=141
2026-08-21T08:44:42.109200 - Poll 3: Status=call-disconnected, TranscriptLen=141
2026-08-21T08:45:00.724722 - Polling error for call_1787301855520: HTTPSConnectionPool(host='api.bolna.ai', port=443): Read timed out. (read timeout=15)
2026-08-21T08:45:09.941545 - Poll 5: Status=completed, TranscriptLen=141
2026-08-21T08:49:47.614657 - Starting polling fallback for Execution 6416026b-76ef-478b-b941-31df0889b90c (Lead: call_1787302186591)
2026-08-21T08:49:49.994767 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T08:49:52.706183 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T08:49:55.233425 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T08:50:01.688365 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T08:50:04.178151 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T08:50:08.077045 - Poll 5: Status=call-disconnected, TranscriptLen=140
2026-08-21T08:50:10.627620 - Poll 6: Status=call-disconnected, TranscriptLen=140
2026-08-21T08:50:17.521257 - Poll 7: Status=call-disconnected, TranscriptLen=140
2026-08-21T08:50:19.930648 - Poll 8: Status=call-disconnected, TranscriptLen=140
2026-08-21T08:50:22.373003 - Poll 9: Status=completed, TranscriptLen=140
2026-08-21T08:51:43.749027 - Starting polling fallback for Execution 78021f74-e62d-4eed-90ee-c77146e2b33a (Lead: call_1787302302852)
2026-08-21T08:51:46.150176 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T08:51:48.948148 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T08:51:51.513735 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T08:51:54.060092 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T08:51:56.588545 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T08:52:01.949216 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T08:52:04.456704 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T08:52:06.991775 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T08:52:38.589162 - Poll 8: Status=completed, TranscriptLen=257
2026-08-21T08:53:17.183999 - Starting polling fallback for Execution 17b985e5-c940-4291-a31b-b5c1a3aef040 (Lead: call_1787302396138)
2026-08-21T08:53:19.569069 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T08:53:22.160655 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T08:53:25.295476 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:27.770670 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:30.288477 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:32.795100 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:35.351335 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:37.859507 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:40.396589 - Poll 8: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:42.901232 - Poll 9: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:45.488326 - Poll 10: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:56.934246 - Poll 11: Status=in-progress, TranscriptLen=0
2026-08-21T08:53:59.416975 - Poll 12: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:02.200109 - Poll 13: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:04.666318 - Poll 14: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:07.184960 - Poll 15: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:09.651475 - Poll 16: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:12.223878 - Poll 17: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:14.700913 - Poll 18: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:17.249438 - Poll 19: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:19.725649 - Poll 20: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:22.274682 - Poll 21: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:24.787311 - Poll 22: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:27.349747 - Poll 23: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:29.840903 - Poll 24: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:32.391850 - Poll 25: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:34.880641 - Poll 26: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:37.415391 - Poll 27: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:39.865912 - Poll 28: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:42.410991 - Poll 29: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:44.942677 - Poll 30: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:47.548843 - Poll 31: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:50.035182 - Poll 32: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:52.597192 - Poll 33: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:55.132493 - Poll 34: Status=in-progress, TranscriptLen=0
2026-08-21T08:54:57.714190 - Poll 35: Status=in-progress, TranscriptLen=0
2026-08-21T08:55:00.249143 - Poll 36: Status=in-progress, TranscriptLen=0
2026-08-21T08:55:02.874999 - Poll 37: Status=in-progress, TranscriptLen=0
2026-08-21T08:55:05.382081 - Poll 38: Status=in-progress, TranscriptLen=0
2026-08-21T08:55:08.003857 - Poll 39: Status=in-progress, TranscriptLen=0
2026-08-21T08:55:10.430046 - Poll 40: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:12.914924 - Poll 41: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:15.351099 - Poll 42: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:17.812920 - Poll 43: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:20.246632 - Poll 44: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:22.712711 - Poll 45: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:25.098634 - Poll 46: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:27.562470 - Poll 47: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:29.994690 - Poll 48: Status=call-disconnected, TranscriptLen=1399
2026-08-21T08:55:32.442327 - Poll 49: Status=completed, TranscriptLen=1399
2026-08-21T08:56:59.046480 - Starting polling fallback for Execution 39d29789-2bc3-4c8d-b15b-a3f235c05e81 (Lead: call_1787302618108)
2026-08-21T08:57:01.567620 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T08:57:26.795115 - Poll 1: Status=call-disconnected, TranscriptLen=123
2026-08-21T08:57:29.311743 - Poll 2: Status=call-disconnected, TranscriptLen=123
2026-08-21T08:57:31.729744 - Poll 3: Status=call-disconnected, TranscriptLen=123
2026-08-21T08:57:34.126158 - Poll 4: Status=call-disconnected, TranscriptLen=123
2026-08-21T08:57:36.644108 - Poll 5: Status=completed, TranscriptLen=123
2026-08-21T09:05:34.522172 - Starting polling fallback for Execution 725b74fb-ead5-4ca8-98b5-c9204818edc0 (Lead: call_1787303133569)
2026-08-21T09:05:37.605114 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T09:05:40.223446 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:05:42.758943 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T09:05:45.331850 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:05:47.868940 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:05:50.638639 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:05:53.119587 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:05:55.688181 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T09:05:58.152135 - Poll 8: Status=in-progress, TranscriptLen=0
2026-08-21T09:06:00.717926 - Poll 9: Status=in-progress, TranscriptLen=0
2026-08-21T09:06:03.603408 - Poll 10: Status=in-progress, TranscriptLen=0
2026-08-21T09:06:06.175691 - Poll 11: Status=in-progress, TranscriptLen=0
2026-08-21T09:06:32.286418 - Poll 12: Status=completed, TranscriptLen=298
2026-08-21T09:07:38.714261 - Starting polling fallback for Execution f6e4ca09-2e79-4dec-9166-57b18c443894 (Lead: call_1787303257791)
2026-08-21T09:07:41.114064 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T09:07:43.674147 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:07:46.161779 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T09:08:18.372412 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:08:20.821189 - Poll 4: Status=completed, TranscriptLen=287
2026-08-21T09:10:24.274022 - Starting polling fallback for Execution ea7fb4e4-dd6f-4892-8d54-42e1e169c5e4 (Lead: call_1787303423310)
2026-08-21T09:10:26.634043 - Poll 0: Status=initiated, TranscriptLen=0
2026-08-21T09:10:29.836657 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:10:32.391318 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T09:10:34.943062 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:10:37.542896 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:10:40.343193 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:10:42.818168 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:10:45.382197 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T09:10:47.942860 - Poll 8: Status=in-progress, TranscriptLen=91
2026-08-21T09:10:51.663924 - Poll 9: Status=call-disconnected, TranscriptLen=91
2026-08-21T09:10:54.186453 - Poll 10: Status=call-disconnected, TranscriptLen=91
2026-08-21T09:10:56.620332 - Poll 11: Status=call-disconnected, TranscriptLen=91
2026-08-21T09:10:59.037906 - Poll 12: Status=call-disconnected, TranscriptLen=91
2026-08-21T09:11:01.502483 - Poll 13: Status=call-disconnected, TranscriptLen=91
2026-08-21T09:11:03.940516 - Poll 14: Status=completed, TranscriptLen=91
2026-08-21T09:13:39.971037 - Starting polling fallback for Execution 4cb08538-d335-45ab-b502-7c2fae4a825c (Lead: call_1787303619075)
2026-08-21T09:13:43.383877 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T09:13:54.128486 - Poll 1: Status=in-progress, TranscriptLen=0
2026-08-21T09:13:56.578480 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T09:13:59.133119 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:14:02.070078 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:14:33.836069 - Poll 5: Status=completed, TranscriptLen=495
2026-08-21T09:15:26.726223 - Starting polling fallback for Execution f86a5140-1d65-4fea-a33a-3bfdc5ec69cd (Lead: call_1787303725797)
2026-08-21T09:15:29.074475 - Poll 0: Status=queued, TranscriptLen=0
2026-08-21T09:15:31.624638 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:15:34.389795 - Poll 2: Status=ringing, TranscriptLen=0
2026-08-21T09:15:36.943619 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:15:39.421112 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:15:41.960301 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:15:44.468405 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:15:47.118466 - Poll 7: Status=call-disconnected, TranscriptLen=133
2026-08-21T09:15:49.608315 - Poll 8: Status=call-disconnected, TranscriptLen=133
2026-08-21T09:15:52.046567 - Poll 9: Status=call-disconnected, TranscriptLen=133
2026-08-21T09:15:54.594031 - Poll 10: Status=call-disconnected, TranscriptLen=133
2026-08-21T09:15:57.038457 - Poll 11: Status=call-disconnected, TranscriptLen=133
2026-08-21T09:15:59.494548 - Poll 12: Status=call-disconnected, TranscriptLen=133
2026-08-21T09:16:02.008449 - Poll 13: Status=completed, TranscriptLen=133
2026-08-21T09:17:27.409238 - Starting polling fallback for Execution f969d9aa-c1f1-429f-b297-f95141416389 (Lead: call_1787303846468)
2026-08-21T09:17:29.713274 - Poll 0: Status=queued, TranscriptLen=0
2026-08-21T09:17:32.167994 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:17:34.728294 - Poll 2: Status=ringing, TranscriptLen=0
2026-08-21T09:17:37.401496 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:17:39.966569 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:17:42.451586 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:17:45.017629 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:17:47.501346 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T09:17:50.770512 - Poll 8: Status=call-disconnected, TranscriptLen=140
2026-08-21T09:17:53.129516 - Poll 9: Status=call-disconnected, TranscriptLen=140
2026-08-21T09:17:55.612823 - Poll 10: Status=call-disconnected, TranscriptLen=140
2026-08-21T09:17:58.084011 - Poll 11: Status=call-disconnected, TranscriptLen=140
2026-08-21T09:18:00.540248 - Poll 12: Status=call-disconnected, TranscriptLen=140
2026-08-21T09:18:03.077420 - Poll 13: Status=completed, TranscriptLen=140
2026-08-21T09:19:11.610979 - Starting polling fallback for Execution fd7b48af-c86c-4329-b53e-49898f699e61 (Lead: call_1787303950692)
2026-08-21T09:19:14.246723 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T09:19:19.717208 - Poll 1: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:22.190561 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:24.786475 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:27.233930 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:35.462800 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:37.929676 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:40.459830 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:42.951344 - Poll 8: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:45.488355 - Poll 9: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:47.993384 - Poll 10: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:50.544983 - Poll 11: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:53.018463 - Poll 12: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:55.754969 - Poll 13: Status=in-progress, TranscriptLen=0
2026-08-21T09:19:58.216806 - Poll 14: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:00.773779 - Poll 15: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:03.290228 - Poll 16: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:05.816351 - Poll 17: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:08.347447 - Poll 18: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:15.717960 - Poll 19: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:18.220489 - Poll 20: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:20.777586 - Poll 21: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:23.270701 - Poll 22: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:29.713410 - Poll 23: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:32.220734 - Poll 24: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:34.820183 - Poll 25: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:37.293243 - Poll 26: Status=in-progress, TranscriptLen=0
2026-08-21T09:20:45.777651 - Poll 27: Status=call-disconnected, TranscriptLen=1273
2026-08-21T09:20:48.282309 - Poll 28: Status=call-disconnected, TranscriptLen=1273
2026-08-21T09:20:50.713334 - Poll 29: Status=call-disconnected, TranscriptLen=1273
2026-08-21T09:20:53.178681 - Poll 30: Status=call-disconnected, TranscriptLen=1273
2026-08-21T09:20:55.633361 - Poll 31: Status=completed, TranscriptLen=1273
2026-08-21T09:30:42.093196 - Starting polling fallback for Execution 0f35a216-2d48-4a5e-8b5c-790aea68f2d6 (Lead: call_1787304641092)
2026-08-21T09:30:45.671440 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T09:30:48.324965 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:30:50.835525 - Poll 2: Status=ringing, TranscriptLen=0
2026-08-21T09:30:53.448572 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:30:56.248214 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:30:58.836770 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:01.502578 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:04.014850 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:06.531339 - Poll 8: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:09.048600 - Poll 9: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:15.886344 - Poll 10: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:18.365799 - Poll 11: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:20.914951 - Poll 12: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:23.360084 - Poll 13: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:25.917139 - Poll 14: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:28.376386 - Poll 15: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:36.116557 - Poll 16: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:38.616499 - Poll 17: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:41.173199 - Poll 18: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:43.639951 - Poll 19: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:46.225502 - Poll 20: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:48.723432 - Poll 21: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:51.265577 - Poll 22: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:53.751810 - Poll 23: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:56.262731 - Poll 24: Status=in-progress, TranscriptLen=0
2026-08-21T09:31:58.729595 - Poll 25: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:05.888910 - Poll 26: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:08.446761 - Poll 27: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:10.997597 - Poll 28: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:13.472685 - Poll 29: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:16.145949 - Poll 30: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:18.645520 - Poll 31: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:21.232170 - Poll 32: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:23.732975 - Poll 33: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:29.867333 - Poll 34: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:32.348739 - Poll 35: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:34.935303 - Poll 36: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:37.409245 - Poll 37: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:40.000133 - Poll 38: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:42.488921 - Poll 39: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:45.039678 - Poll 40: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:47.530197 - Poll 41: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:50.104183 - Poll 42: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:52.562715 - Poll 43: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:55.128170 - Poll 44: Status=in-progress, TranscriptLen=0
2026-08-21T09:32:57.652539 - Poll 45: Status=in-progress, TranscriptLen=1590
2026-08-21T09:33:00.566741 - Poll 46: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:03.258678 - Poll 47: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:05.871958 - Poll 48: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:08.378733 - Poll 49: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:10.889594 - Poll 50: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:13.376359 - Poll 51: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:15.897997 - Poll 52: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:25.676928 - Poll 53: Status=call-disconnected, TranscriptLen=1590
2026-08-21T09:33:28.319216 - Poll 54: Status=completed, TranscriptLen=1590
2026-08-21T09:35:45.938500 - Starting polling fallback for Execution 6820ed46-9832-43d5-9119-2c19c349119f (Lead: call_1787304940910)
2026-08-21T09:35:49.389320 - Poll 0: Status=ringing, TranscriptLen=0
2026-08-21T09:35:51.952696 - Poll 1: Status=ringing, TranscriptLen=0
2026-08-21T09:35:54.422157 - Poll 2: Status=in-progress, TranscriptLen=0
2026-08-21T09:35:56.984858 - Poll 3: Status=in-progress, TranscriptLen=0
2026-08-21T09:35:59.500952 - Poll 4: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:02.134293 - Poll 5: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:04.661347 - Poll 6: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:07.219811 - Poll 7: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:09.701698 - Poll 8: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:12.295586 - Poll 9: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:14.751289 - Poll 10: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:17.383768 - Poll 11: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:19.852163 - Poll 12: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:22.400827 - Poll 13: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:24.913507 - Poll 14: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:27.466417 - Poll 15: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:30.011927 - Poll 16: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:32.576619 - Poll 17: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:35.058864 - Poll 18: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:37.615794 - Poll 19: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:40.124289 - Poll 20: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:42.713937 - Poll 21: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:45.249851 - Poll 22: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:47.806928 - Poll 23: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:50.319176 - Poll 24: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:55.955944 - Poll 25: Status=in-progress, TranscriptLen=0
2026-08-21T09:36:58.434919 - Poll 26: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:01.014291 - Poll 27: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:03.469781 - Poll 28: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:06.038597 - Poll 29: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:08.524793 - Poll 30: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:11.097402 - Poll 31: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:13.571471 - Poll 32: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:16.190512 - Poll 33: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:18.724224 - Poll 34: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:21.298275 - Poll 35: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:23.767540 - Poll 36: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:31.730207 - Poll 37: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:34.196366 - Poll 38: Status=in-progress, TranscriptLen=0
2026-08-21T09:37:41.970108 - Poll 39: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:37:44.496738 - Poll 40: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:37:47.053072 - Poll 41: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:37:49.538449 - Poll 42: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:37:52.094145 - Poll 43: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:37:54.569560 - Poll 44: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:37:57.284015 - Poll 45: Status=call-disconnected, TranscriptLen=1940
2026-08-21T09:38:00.107258 - Poll 46: Status=completed, TranscriptLen=1940
